资本,3602
价值,2170
劳动,1990
生产,1898
货币,1653
流通,1582
作为,1332
时间,1112
形式,1106
这种,1074
商品,1035
过程,1000
交换,852
使用,821
本身,799
表现,670
产品,663
工人,613
不是,610
一个,575
固定资本,545
自己,538
利润,529
因为,519
存在,514
可以,479
如果,479
只是,469
关系,456
社会,447
政治经济学,443
这个,435
因此,434
但是,432
就是,430
一种,409
这样,409
交换价值,402
部分,400
我们,396
那么,395
这些,385
发展,378
需要,377
条件,376
它们,373
规定,371
他们,371
机器,368
剩余价值,361
没有,360
再生产,357
价格,356
情况,355
这里,348
消费,337
东西,337
由于,334
流动资本,332
直接,330
来说,330
工资,326
财富,319
资本家,319
只有,316
通过,309
一般,300
成为,298
任何,297
增加,296
批判,293
创造,290
而是,287
不同,285
生产力,278
等于,277
一定,274
必须,273
周转,265
决定,265
进行,263
等等,262
剩余劳动,261
一切,258
所以,250
比例,250
要素,250
实现,249
支付,244
之间,238
前提,235
伦敦,235
而且,234
一部分,232
阶段,231
现在,228
发生,224
个人,222
或者,222
可能,221
一样,220
出来,219
资产阶级,216
国家,216
同时,216
已经,215
金银,214
马克思,212
同样,211
其他,210
能力,206
具有,202
铸币,202
费用,202
并且,200
得到,200
英国,200
例如,199
转化,198
关于,197
考察,194
不能,194
特殊,189
简单,187
为了,187
产生,186
相对,184
手段,183
减少,183
活劳动,183
必要劳动,180
基础,180
完全,179
因而,179
增长,179
物质,178
数量,178
能够,178
占有,174
全部,173
经济,171
自身,170
自然,168
经济学家,167
李嘉图,163
历史,163
方面,163
这一,160
尺度,159
属于,158
出现,157
固定,157
问题,157
运动,157
增殖,156
市场,154
原料,154
假定,151
自由,148
包含,148
代表,148
利息,148
利润率,147
才能,146
性质,146
规律,141
积累,139
对于,138
不变,138
限制,135
第二篇,134
不断,132
提高,130
结果,130
时候,129
起来,128
按照,128
金属,127
工业,127
一点,125
获得,125
商业,125
小时,124
剩余,124
来看,123
分工,123
工作日,122
人口,122
场合,121
不过,121
计算,120
一次,120
开始,119
单纯,118
进入,118
各种,118
重新,118
流通手段,116
应当,114
作用,114
活动,113
著作,113
表示,112
等价物,112
看作,112
取决于,112
构成,111
不仅,111
提供,111
不会,111
同一,110
塔勒,110
仅仅,110
工具,109
区别,109
变成,108
一年,108
相反,108
用于,108
另一方面,107
土地,106
充当,106
资本主义,106
当作,106
目的,106
实际,106
竞争,105
处于,105
完成,105
必要,105
巴黎,104
以及,104
总是,104
整个,104
从而,103
也就是说,103
两个,103
这是,103
研究,103
花费,102
劳动量,102
意义,102
理论,102
材料,102
时期,101
方式,101
农业,101
恩格斯,101
还是,101
虽然,100
收入,100
物品,100
实际上,100
制度,100
只要,99
全集,99
随着,99
购买,98
某种,98
原理,97
相比,97
力量,96
斯密,96
马尔萨斯,96
要求,96
以前,95
分配,95
取得,95
那样,95
那里,94
阶级,94
观念,94
差别,93
或者说,93
先生,93
变化,92
消失,92
第一,92
职能,91
所有,91
认为,91
抽象,90
一些,90
在于,90
原因,90
那种,90
第二章,89
物化,88
保存,87
次数,87
用来,86
造成,86
下降,85
贸易,85
程度,85
人们,85
许多,84
编者注,84
包括,83
变动,83
绝对,82
笔记本,82
两种,82
所有者,82
观点,82
先令,81
一定量,81
独立,80
单位,80
那些,80
体系,80
名称,80
必然,79
地方,79
不再,79
生活,79
始终,79
科学,78
看到,78
影响,78
最初,78
结果实,78
信用,77
第三篇,77
只能,77
物化劳动,76
其中,76
可见,76
盎司,75
就是说,75
罗马,75
甚至,74
部门,74
预付,73
生产方式,73
确立,73
概念,73
以后,72
需求,72
否定,72
每个,72
速度,72
矛盾,72
根据,72
纯粹,71
便士,70
一方面,70
保持,70
理解,70
媒介,69
工厂,69
行为,68
对立,68
重要,67
所有权,67
不管,67
首先,67
从事,67
最后,66
然而,66
雇佣劳动,66
相互,65
货币流通,65
必需,65
经济学,65
主体,64
主要,64
贮藏,64
他人,64
说明,64
范围,63
商人,63
支配,63
第三章,63
之外,62
单个,62
代替,62
标准,62
引起,62
现实,61
生产工具,61
法国,61
真正,60
是从,59
各个,59
怎样,59
下来,59
世界,59
相同,59
生产关系,59
形态,59
形成,59
总额,59
财产,59
什么,58
内容,58
既然,58
道路,58
相等,58
相应,58
降低,57
期间,57
开头,57
共同体,57
当然,56
变为,55
对象,55
最大,55
出版,54
状态,54
生产者,54
唯一,54
生活资料,54
有关,54
达到,54
过去,54
分册,53
适当,53
补偿,53
重复,53
劳动者,53
采取,53
联系,53
计量,53
变换,53
重量,53
正是,53
古代,52
仍然,52
表明,52
流通费用,52
应该,52
份额,51
第一种,51
改变,51
及其,51
丧失,51
条块,50
加以,50
流动,50
超过,49
趋势,49
证明,49
正确,49
如此,49
特别,48
只不过,48
看来,48
引用,48
交易,48
初稿,48
限度,48
内在,48
凯里,48
基金,47
贵金属,47
指出,47
国民,47
独立化,47
贬值,47
巴师夏,47
资本周转,47
蒲鲁东,47
大量,47
满足,47
斯图亚特,47
采用,47
自行,47
过剩人口,46
中断,46
推动,46
出售,46
本册,46
比较,46
发现,46
普遍,46
手稿,46
共同,45
片断,45
拥有,45
平等,45
增大,44
内部,44
正如,44
决不,44
确定,43
报酬,43
属性,43
平均,43
得出,43
银行,42
预先,42
根本,42
利益,42
结合,42
于是,42
那个,42
无关,42
地位,42
扬弃,41
第二种,41
界限,41
除了,41
带来,41
并存,41
政治,41
相适应,41
约翰,40
国际,40
尽管,40
一旦,40
方法,40
耗费,40
别的,40
时代,39
投入,39
发达,39
实在,39
叫作,39
处在,39
人类,39
手工业,39
结束,39
解释,39
上面,39
维持,39
提出,39
托尔希,39
支出,38
价值尺度,38
下面,38
换句话说,38
本来,38
上述,38
利用,38
例子,38
加入,38
通货,38
谈到,38
工作,38
生产率,38
统治,38
较大,38
索引,37
扣除,37
数字,37
即使,37
几乎,37
以外,37
如果说,37
加上,37
是否,37
反对,36
源泉,36
闲置,36
循环,36
契约,36
必要性,36
符号,36
民族,36
实体,36
由此,36
